,date,rate_pct
1023,2019-03-01,0.5068984828776971
1024,2019-03-04,0.5226672593770557
1025,2019-03-05,0.5370109994169684
1026,2019-03-06,0.5487044265243008
1027,2019-03-07,0.5544609617378238
1028,2019-03-08,0.5630441404310941
1029,2019-03-11,0.5755968605293186
1030,2019-03-12,0.5843296005830371
1031,2019-03-13,0.5938170877580973
1032,2019-03-14,0.6040126544935205
1033,2019-03-15,0.6150683841568361
1034,2019-03-18,0.6169453029232663
1035,2019-03-19,0.5949422967665466
1036,2019-03-20,0.6013143077576906
1037,2019-03-21,0.6023271125476255
1038,2019-03-22,0.6351787001127003
1039,2019-03-25,0.6771538537015398
1040,2019-03-26,0.7060820619110508
1041,2019-03-27,0.7341721996061867
1042,2019-03-28,0.7670195368508917
1043,2019-03-29,0.8391413067545428
1044,2019-04-01,0.8633408713350832
1045,2019-04-02,0.9010928095372628
1046,2019-04-03,0.9405044528482787
1047,2019-04-04,0.9871108632703574
1048,2019-04-08,1.0319256401766415
1049,2019-04-09,1.0860235538732756
1050,2019-04-10,1.165702773279842
1051,2019-04-11,1.2486113141171058
1052,2019-04-12,1.2775733177293376
1053,2019-04-15,1.3144907170169324
1054,2019-04-16,1.3480272136731086
1055,2019-04-17,1.3714370399649252
1056,2019-04-18,1.4076479287057388
1057,2019-04-23,1.4431811222873365
1058,2019-04-24,1.4868031701444795
1059,2019-04-25,1.529254588141197
1060,2019-04-26,1.5665435589126955
1061,2019-04-29,1.6033957333003093
1062,2019-04-30,1.6592667292724683
1063,2019-05-02,1.6909616847334088
1064,2019-05-03,1.7149662521730704
1065,2019-05-06,1.722723692003932
1066,2019-05-07,1.722244024065326
1067,2019-05-08,1.711704434686323
1068,2019-05-09,1.6808308528805362
1069,2019-05-10,1.6447399479144789
1070,2019-05-14,1.6184662672772927
1071,2019-05-15,1.5944009360315703
1072,2019-05-16,1.5687931460985052
1073,2019-05-17,1.5039774140997588
1074,2019-05-20,1.4889414269609471
1075,2019-05-21,1.4666755280414945
1076,2019-05-22,1.4394309677368322
1077,2019-05-23,1.4061560062687475
1078,2019-05-24,1.3791247949438274
1079,2019-05-27,1.3560085695376995
1080,2019-05-28,1.3136352789929269
1081,2019-05-29,1.2670580045364366
1082,2019-05-30,1.2467455047193672
1083,2019-05-31,1.2496773648808968
1084,2019-06-03,1.2337844917903424
1085,2019-06-04,1.2298533213039788
1086,2019-06-05,1.213423133660544
1087,2019-06-06,1.1987768556353973
1088,2019-06-10,1.168762155043801
1089,2019-06-11,1.1371924988543964
1090,2019-06-12,1.1350175639462425
1091,2019-06-13,1.1552088055363303
1092,2019-06-14,1.1348087069725528
1093,2019-06-17,1.1323268346941529
1094,2019-06-18,1.1346195483498207
1095,2019-06-19,1.1557250137941584
1096,2019-06-20,1.1929665724670764
1097,2019-06-21,1.2412188412236271
1098,2019-06-24,1.2950051420327604
1099,2019-06-25,1.3512373225161596
1100,2019-06-26,1.4091062943545785
1101,2019-06-27,1.4636195628564441
1102,2019-06-28,1.5363534775739374
1103,2019-07-02,1.576600434097334
1104,2019-07-03,1.6123734660379714
1105,2019-07-04,1.6788527287420787
1106,2019-07-05,1.746733019080134
1107,2019-07-08,1.786700708182687
1108,2019-07-09,1.8156747481261244
1109,2019-07-10,1.8225133558114799
1110,2019-07-11,1.8187435389880398
1111,2019-07-12,1.8051230822691
1112,2019-07-15,1.790502540125712
1113,2019-07-16,1.7540755178502694
1114,2019-07-17,1.7376060550540786
1115,2019-07-18,1.730871344221548
1116,2019-07-19,1.7298839725290596
1117,2019-07-22,1.7291880068141863
1118,2019-07-23,1.7327713336830548
1119,2019-07-24,1.7340170728467865
1120,2019-07-25,1.7189475977902509
1121,2019-07-26,1.681236383927483
1122,2019-07-29,1.6691462401862402
1123,2019-07-30,1.6691412335333333
1124,2019-07-31,1.6718852195595064
1125,2019-08-01,1.6540838811131071
1126,2019-08-02,1.6197276753224576
1127,2019-08-05,1.5868148996467564
1128,2019-08-06,1.5525955887202587
1129,2019-08-07,1.4946317021076256
1130,2019-08-08,1.4322998357000238
1131,2019-08-09,1.3662955401902617
1132,2019-08-12,1.2786068556324026
1133,2019-08-13,1.227122198052255
1134,2019-08-14,1.1715863158395825
1135,2019-08-15,1.1091776297725398
1136,2019-08-16,1.075044569105288
1137,2019-08-19,1.03751521961191
1138,2019-08-20,1.0068786696505163
1139,2019-08-21,0.9854108215872293
1140,2019-08-22,0.9651862244569005
1141,2019-08-23,0.9559601743158619
1142,2019-08-26,0.9609176395156978
1143,2019-08-27,0.9559614973828882
1144,2019-08-28,0.9448193254173823
1145,2019-08-29,0.9283780315512025
1146,2019-08-30,0.9297803912442615
1147,2019-09-02,0.9378713134348422
1148,2019-09-03,0.9264948764695968
1149,2019-09-04,0.9054907969230142
1150,2019-09-05,0.8785592437361063
1151,2019-09-06,0.8517987563691376
1152,2019-09-09,0.8218585171134014
1153,2019-09-10,0.7914152187351104
1154,2019-09-11,0.7623601931445696
1155,2019-09-12,0.7493857640749205
1156,2019-09-13,0.7407102938291646
1157,2019-09-16,0.7123323052415254
1158,2019-09-17,0.6772641196600888
1159,2019-09-18,0.6619412542397951
1160,2019-09-19,0.6490658122868271
1161,2019-09-20,0.6443553537537228
1162,2019-09-23,0.6436193033974617
1163,2019-09-24,0.6408645430306318
1164,2019-09-25,0.6440301785626823
1165,2019-09-26,0.651566945624223
1166,2019-09-27,0.6484694455861639
1167,2019-09-30,0.7072032307553784
1168,2019-10-02,0.7178241291885638
1169,2019-10-03,0.7246503204972516
1170,2019-10-04,0.7319058167832996
1171,2019-10-08,0.7620579793317612
1172,2019-10-09,0.7766547812886252
1173,2019-10-10,0.786041280091454
1174,2019-10-11,0.7931731280586884
1175,2019-10-14,0.8063892103472876
1176,2019-10-15,0.7907013174893729
1177,2019-10-16,0.7665362154029501
1178,2019-10-17,0.7738029838267175
1179,2019-10-18,0.7996221392779557
1180,2019-10-21,0.8315738716269006
1181,2019-10-22,0.8633843196743022
1182,2019-10-23,0.889283421567244
1183,2019-10-24,0.9138659794659405
1184,2019-10-25,0.95147789280741
1185,2019-10-28,0.978857815415098
